source_center,destination_center,trip_count,median_factor,mean_factor,p75_factor,p90_factor,sla_breach_rate,median_actual_time,median_osrm_time,median_distance,route_types
IND271001AAA,IND271210AAA,1,2.0,4.384353741496598,5.628571428571428,9.354285714285716,1.0,16.0,7.0,10.6976,['Carting']
IND271201AAA,IND271210AAA,6,2.142857142857143,2.5224206349206346,3.145833333333333,3.943333333333334,1.0,14.5,7.0,10.2868,['Carting']
IND271210AAA,IND271001AAA,12,2.75,3.2429167005947765,3.6666666666666665,5.813475177304965,0.9710144927536232,18.0,7.0,10.2137,['Carting']
IND272001AAA,IND272175AAA,2,1.5625,2.0804924242424243,2.1770833333333335,3.170833333333334,1.0,23.5,13.5,18.3461,['FTL']
IND272001AAA,IND273014AAB,5,2.083333333333333,2.021387181738367,3.25,3.6,0.6,38.0,16.0,22.995,['FTL']
IND272155AAA,IND272001AAA,3,1.2916666666666667,1.9331159420289854,2.0,3.2,0.6,27.0,23.0,29.5999,['FTL']
IND272207AAB,IND272153AAC,3,2.888888888888889,3.1462585034013606,3.388888888888889,4.066666666666667,1.0,20.0,7.0,10.9692,['Carting']
IND273014AAB,IND209304AAA,3,1.894736842105263,2.2321559010642704,2.4444444444444446,3.0,0.8222222222222222,36.0,19.0,26.8459,['FTL']
IND273014AAB,IND273155AAA,5,1.8333333333333333,2.6107395405325646,3.2,3.6666666666666665,0.9047619047619048,14.0,6.0,9.5733,['Carting']
IND273014AAB,IND273304AAA,2,1.4083333333333332,1.9142307373864749,2.8653846153846154,3.5153846153846158,0.8333333333333334,19.0,11.5,10.6902,['Carting']
IND273014AAB,IND274001AAA,16,2.378654970760234,2.5528483898211065,3.0533625730994154,3.296791443850268,1.0,42.5,17.5,23.14545,['FTL']
IND273014AAB,IND274301AAB,1,1.0434782608695652,1.2346947738252088,1.552042160737813,1.8571805006587618,0.3333333333333333,24.0,23.0,33.5967,['FTL']
IND273014AAB,IND277303AAC,18,2.064583333333333,2.096258857768831,2.415178571428571,2.765158371040724,0.9888888888888889,36.0,17.0,24.0383,['FTL']
IND273155AAA,IND273014AAB,1,2.3428571428571425,2.7642857142857142,3.0,4.08,1.0,14.0,7.0,10.91905,['Carting']
IND273155AAA,IND273303AAA,1,1.5,3.1666666666666665,4.25,5.9,0.6666666666666666,7.0,6.0,9.2647,['Carting']
IND273303AAA,IND273304AAA,1,1.8571428571428568,2.6746031746031744,3.1785714285714284,3.9714285714285715,1.0,26.0,14.0,12.3716,['Carting']
IND273304AAA,IND273014AAB,14,2.3809523809523805,2.675529313889537,3.25,4.908181818181818,0.8586956521739131,23.0,12.0,10.83755,['Carting']
IND274001AAA,IND273014AAB,1,3.066666666666667,4.987134502923976,5.980701754385965,7.729122807017545,1.0,46.0,15.0,22.3072,['FTL']
IND274001AAA,IND274509AAB,13,1.94,2.411716159893909,3.0,3.5660000000000003,1.0,43.0,23.5,28.4481,['FTL']
IND274301AAB,IND273014AAB,16,2.725600600600601,3.610416736787272,4.277777777777778,7.080135135135135,1.0,84.5,34.5,37.41605,['FTL']
IND274304AAA,IND274304AAB,6,5.038461538461538,4.769230769230769,5.076923076923077,5.230769230769231,1.0,63.0,13.0,19.2075,['FTL']
IND274304AAB,IND274301AAB,13,2.235294117647059,2.355536332179931,2.5294117647058822,3.0,1.0,35.0,16.0,23.5378,['FTL']
IND274304AAB,IND274304AAA,1,2.909090909090909,2.909090909090909,2.909090909090909,2.909090909090909,1.0,32.0,11.0,15.9321,['FTL']
IND274402AAA,IND274301AAB,1,3.4117647058823533,3.4117647058823533,3.7058823529411766,3.8823529411764706,1.0,50.0,15.0,21.5529,['FTL']
IND274402AAA,IND274304AAB,4,2.833333333333333,3.1858974358974357,3.4038461538461537,4.13076923076923,1.0,34.0,12.5,17.829,['FTL']
IND274509AAB,IND274001AAA,1,2.125,2.125,2.125,2.125,1.0,51.0,24.0,28.971,['FTL']
IND274509AAB,IND274304AAA,2,1.8333333333333333,1.9479641131815046,1.8888888888888888,2.2946859903381647,1.0,50.0,24.0,28.0606,['FTL']
IND274509AAB,IND274402AAA,2,2.3076923076923075,2.4962002972872535,3.0,3.275,1.0,51.0,24.0,24.9596,['FTL']
IND275101AAA,IND275503AAA,2,4.136363636363637,4.136363636363637,4.204545454545454,4.245454545454545,1.0,45.5,11.0,15.9229,['FTL']
IND275303AAA,IND276140AAA,4,2.1525735294117645,2.3262867647058822,2.390625,2.75625,1.0,35.5,16.0,23.16285,['FTL']
IND275503AAA,IND275303AAA,4,4.26923076923077,4.230769230769231,4.5,4.707692307692308,1.0,55.5,13.0,18.88785,['FTL']
IND276128AAA,IND276305AAA,6,1.6512605042016806,2.001225066639559,2.2875,2.4,1.0,38.5,19.5,19.5479,['FTL']
IND276129AAA,IND221010AAB,1,3.225806451612903,3.13435972629521,3.5879032258064516,3.8051612903225807,1.0,98.0,31.0,28.8322,['FTL']
IND276140AAA,IND276129AAA,1,2.285714285714286,2.285714285714286,2.428571428571429,2.5142857142857147,1.0,44.0,18.0,20.37015,['FTL']
IND276305AAA,IND223101AAB,7,2.0,2.1362962399918923,2.3127090301003346,2.5416666666666665,1.0,43.0,23.0,25.8414,['FTL']
IND277201AAA,IND221706AAA,7,1.9756944444444444,2.4251094696644118,2.96875,4.527777777777779,0.7857142857142857,35.0,20.5,24.7447,['FTL']
IND277211AAA,IND277201AAA,5,2.523809523809524,2.491904761904762,2.65,2.717142857142857,1.0,53.0,21.0,23.5575,['FTL']
IND277303AAC,IND277211AAA,6,1.4472727272727273,1.4445493395493394,1.4711538461538463,1.518,1.0,25.5,18.5,20.4298,['FTL']
IND281121AAB,IND110037AAM,13,1.7703488372093024,1.9708308269266215,2.1875,2.890873015873016,0.9090909090909091,38.0,19.0,26.79695,['FTL']
IND281401AAA,IND121004AAB,3,1.8571428571428568,2.1784659784659786,2.333333333333333,3.0,1.0,12.0,6.0,9.6077,['Carting']
IND281401AAA,IND321022AAA,9,1.1428571428571428,1.357272579146075,1.6666666666666667,2.1200000000000006,0.4,17.0,17.0,10.0162,['Carting']
IND282001AAA,IND000000ACB,5,1.5393939393939395,1.5128918030061196,1.7795454545454545,2.1000000000000014,0.675,36.5,22.0,27.822400000000002,['FTL']
IND282001AAA,IND110037AAM,7,1.6666666666666667,1.8841003389580946,2.0,3.254003724394786,0.7926829268292683,18.0,13.0,13.7385,"['FTL', 'Carting']"
IND282001AAC,IND000000ACB,2,1.837121212121212,2.166777268670053,2.6130514705882355,4.333333333333333,0.75,35.5,19.0,25.39965,['FTL']
IND282001AAF,IND283122AAB,18,2.138888888888889,2.5415857935923727,2.6785714285714284,3.561111111111112,0.9,18.0,9.0,11.24245,"['Carting', 'FTL']"
IND282002AAD,IND110037AAM,1,1.584848484848485,1.5469243486706723,1.6884191176470589,1.9330357142857142,0.875,32.5,20.0,26.428350000000002,['FTL']
IND282002AAD,IND204101AAA,4,1.8421052631578947,2.3056403635351,2.3684210526315788,3.033333333333334,1.0,35.0,19.0,24.2365,['FTL']
IND282002AAD,IND205001AAB,8,2.1497326203208553,2.0626701165784262,2.370065789473684,2.6434210526315787,0.95,38.5,20.0,23.37755,['FTL']
IND282002AAD,IND281004AAA,8,1.5213815789473686,1.5978665706713306,2.2203947368421053,2.9705882352941178,0.5,46.5,47.0,47.39725,['FTL']
IND282002AAD,IND474003AAA,9,1.3333333333333333,1.503046536346284,1.6956521739130437,2.155952380952381,0.5918367346938775,31.0,26.0,25.7808,['FTL']
IND283122AAB,IND282005AAA,3,6.528787878787879,6.69570707070707,10.347727272727273,11.6,1.0,121.0,13.5,15.610599999999998,['Carting']
IND283122AAB,IND328001AAA,7,1.0434782608695652,1.170554137048474,1.2222222222222223,1.5,0.2857142857142857,24.0,23.0,22.3779,['FTL']
IND283203AAA,IND110037AAM,13,1.8571428571428568,1.8224506658768371,2.1739130434782608,2.8853333333333335,0.8,38.0,24.0,31.2997,"['FTL', 'Carting']"
IND283203AAA,IND282002AAD,1,2.1493055555555554,2.1493055555555554,2.1684027777777777,2.1798611111111112,1.0,36.5,17.0,23.368850000000002,['FTL']
IND284001AAA,IND284403AAA,6,1.5625,1.8415007736389484,2.0,3.083333333333334,0.88,29.0,19.0,26.3276,['FTL']
IND284403AAA,IND472001AAA,2,1.1699561403508771,1.1793615161213844,1.2271959459459458,1.2611486486486487,0.5,60.5,53.0,40.79585,['FTL']
IND284403AAA,IND474003AAA,1,2.5048076923076925,2.5048076923076925,2.5048076923076925,2.5048076923076925,1.0,521.0,208.0,223.2655,['FTL']
IND285001AAD,IND285205AAB,21,1.5714285714285714,1.953071337681354,2.333333333333333,2.9857142857142853,0.7619047619047619,24.0,16.0,14.794,['FTL']
IND285205AAB,IND210431AAA,5,1.8387096774193548,2.22413971810746,2.82258064516129,3.3566666666666665,0.8,54.0,26.0,28.0594,['FTL']
IND301001AAB,IND302014AAA,2,1.6980392156862745,2.74504167394358,2.032608695652174,5.21704347826087,0.9166666666666666,39.0,24.0,28.4691,['FTL']
IND301001AAB,IND321001AAB,13,1.9544513457556936,1.902263360971599,2.0526315789473686,2.521428571428572,1.0,32.0,21.0,23.6363,['FTL']
IND301001AAB,IND321606AAA,3,2.2,2.281120213915913,2.5806451612903225,3.0738351254480287,1.0,59.0,30.0,30.9288,['FTL']
IND301019AAA,IND123001AAA,2,2.2549019607843137,2.4304412016002575,2.5907738095238093,3.5866666666666664,0.875,37.0,16.5,23.20845,['FTL']
IND301019AAA,IND301705AAA,6,2.7381404174573056,3.1808272765413537,3.690993788819876,6.14375,0.8888888888888888,40.0,16.0,22.6732,['FTL']
IND301705AAA,IND123001AAA,1,2.340725806451613,2.340725806451613,2.6078629032258065,2.7681451612903225,1.0,39.5,19.5,24.211850000000002,['FTL']
IND302004AAA,IND302014AAB,8,2.142857142857143,3.0647041847041847,3.6666666666666665,6.345454545454545,0.9333333333333333,20.0,11.0,11.4469,['Carting']
IND302004AAA,IND302033AAB,1,2.9,2.9,2.9,2.9,1.0,29.0,10.0,13.0795,['Carting']
IND302006AAA,IND302014AAB,13,3.0,3.965949494949495,5.0,6.622222222222223,1.0,23.0,8.0,9.8883,['Carting']
IND302006AAC,IND302014AAB,1,4.291666666666666,4.291666666666666,5.5625,6.325,1.0,31.0,9.0,10.1041,['Carting']
IND302014AAA,IND000000ACB,23,1.5333333333333334,1.6719583310325925,1.8333333333333333,2.4704761904761905,0.8426395939086294,30.0,22.0,25.3077,['FTL']
IND302014AAA,IND110037AAM,14,1.4285714285714286,1.6494063809107173,1.8,2.4700000000000015,0.7272727272727273,26.0,19.5,25.18515,['FTL']
IND302014AAA,IND301001AAB,21,1.387844611528822,1.9142943681524678,1.8143472906403941,3.225,0.7698412698412699,32.0,23.0,26.4924,['FTL']
IND302014AAA,IND303702AAB,9,2.210526315789474,2.3694512338638134,2.4298245614035086,3.044444444444444,0.9473684210526315,42.0,19.0,25.3018,['FTL']
IND302014AAA,IND305001AAC,14,2.0488095238095236,2.2224077333606393,2.393478260869565,3.2,0.9761904761904762,45.0,20.0,24.7085,['FTL']
IND302014AAA,IND306401AAB,2,2.117647058823529,2.229092559543327,2.3705357142857144,3.333333333333333,0.9615384615384616,34.0,16.5,23.49555,['FTL']
IND302014AAA,IND313001AAB,12,1.6666666666666667,1.8768825514572316,1.9875,2.7290000000000005,0.9887640449438202,31.0,18.0,26.2231,['FTL']
IND302014AAA,IND332404AAA,1,1.5416666666666665,2.150090299277606,2.4154411764705883,3.613235294117648,0.75,28.0,18.0,26.182750000000002,['FTL']
IND302014AAB,IND302004AAA,26,1.5833333333333333,2.211538621442583,3.1666666666666665,4.245454545454546,0.6938775510204082,18.0,11.0,11.4009,['Carting']
IND302014AAB,IND302006AAA,16,1.6931818181818183,1.566421469155844,1.9182692307692308,2.1713286713286712,0.75,18.5,11.0,10.21935,['Carting']
IND302014AAB,IND302006AAC,22,2.0,2.5862717459308366,3.09375,4.525000000000002,0.9545454545454546,23.0,11.0,11.45865,['Carting']
IND302014AAB,IND302020AAA,18,2.0,2.454339925307667,2.3499999999999996,4.75,0.7741935483870968,21.0,10.0,11.6732,['Carting']
IND302014AAB,IND302023AAA,19,2.142857142857143,2.444159954301464,2.857142857142857,3.08,0.8490566037735849,18.0,9.0,12.1843,['Carting']
IND302014AAB,IND302026AAA,19,2.125,4.437016638332428,8.279761904761905,10.55,1.0,24.0,10.5,11.7412,['Carting']
IND302014AAB,IND303008AAB,5,1.4285714285714286,1.520904154325207,1.9375,2.1333333333333337,0.6571428571428571,13.0,8.0,10.1125,['Carting']
IND302014AAB,IND303301AAB,10,1.0727272727272728,1.3924314815619163,1.3214285714285714,2.571428571428572,0.34615384615384615,17.5,9.5,12.3025,['Carting']
IND302014AAB,IND303303AAA,3,1.1833333333333333,1.9614158526658525,1.875,4.200000000000001,0.4444444444444444,11.5,8.0,10.05055,['Carting']
IND302014AAB,IND303603AAB,1,1.1428571428571428,1.2926370548219288,1.3214285714285714,2.1000000000000005,0.2857142857142857,16.0,14.0,11.663200000000002,['Carting']
IND302014AAB,IND303901AAA,10,1.4318181818181817,3.005190087690088,1.84375,11.6,0.7333333333333333,15.5,10.0,11.3635,['Carting']
IND302014AAB,IND304001AAA,1,2.0,2.4169642857142857,3.425,3.575,1.0,14.0,7.0,10.072949999999999,['Carting']
IND302020AAA,IND302014AAB,19,4.132575757575758,4.520684113865932,7.005681818181818,7.527272727272728,0.9545454545454546,48.0,11.0,12.072700000000001,['Carting']
IND302022AAD,IND000000ACB,7,1.625,1.7050018439144254,1.8571428571428568,2.5638095238095246,0.7712418300653595,12.0,7.0,10.0748,['Carting']
IND302026AAA,IND302014AAB,3,8.154761904761905,7.227380952380953,11.525,11.57,0.75,142.5,17.0,18.7981,['Carting']
IND303002AAA,IND302014AAA,10,1.784090909090909,1.9441154859633119,2.032608695652174,2.4652173913043485,1.0,30.5,15.5,22.5266,['FTL']
IND303008AAB,IND303338AAB,5,1.5555555555555556,1.7017126148705095,2.0,2.730000000000001,0.7857142857142857,14.0,9.5,10.8138,['Carting']
IND303106AAA,IND302014AAA,2,2.061818181818182,2.356526539908893,3.122159090909091,3.452205882352941,1.0,48.0,18.0,24.6251,['FTL']
IND303106AAA,IND303002AAA,9,1.5,1.68468536537422,1.7587719298245614,1.9625000000000001,0.9285714285714286,24.0,16.0,23.51295,['FTL']
IND303108AAB,IND303106AAA,9,1.4722222222222223,1.820253451303503,1.8193277310924367,2.8134615384615387,0.9444444444444444,25.5,15.0,22.0531,['FTL']
IND303301AAB,IND303303AAA,12,1.3333333333333333,1.5817330586080585,1.84375,2.333333333333333,0.75,9.0,6.5,9.7074,['Carting']
IND303303AAA,IND322230AAA,16,1.25,1.5745680829891355,1.5,2.5,0.6166666666666667,11.0,8.0,10.5343,['Carting']
IND303338AAB,IND303603AAB,6,1.125,1.0413605462270323,1.2291666666666667,1.3723076923076922,0.2916666666666667,11.5,10.5,12.0552,['Carting']
IND303503AAA,IND302014AAB,11,1.681547619047619,2.1253476514069733,2.46875,2.9899999999999998,0.8709677419354839,14.5,9.0,12.37405,['Carting']
IND303603AAB,IND302014AAB,6,1.5555555555555556,2.235165511240073,2.158333333333333,4.963636363636365,0.6944444444444444,18.0,11.0,11.244150000000001,['Carting']
IND303603AAB,IND303338AAB,1,1.2797619047619047,1.1295122887864824,1.4553571428571428,1.5250000000000001,0.5,11.5,9.5,11.0518,['Carting']
IND303702AAB,IND332001AAB,4,1.5,1.6296326754385966,1.725,2.236111111111111,1.0,24.0,16.5,23.676450000000003,['FTL']
IND303702AAB,IND332404AAA,8,1.4852941176470589,1.7473520658263306,1.7857142857142856,2.8125,0.875,22.0,13.5,18.7204,['FTL']
IND303901AAA,IND304001AAA,3,1.3666666666666667,1.7589947089947089,1.5535714285714286,3.0000000000000013,0.8333333333333334,9.0,7.0,10.12,['Carting']
IND304001AAA,IND322001AAC,1,1.5,1.5064935064935063,1.6477272727272727,1.9071428571428573,0.8571428571428571,11.0,8.0,11.6491,['Carting']
IND305001AAC,IND305802AAA,11,2.18859649122807,2.5924210292631344,2.571428571428572,3.811538461538462,1.0,36.5,15.5,19.023699999999998,['FTL']
IND305001AAC,IND305901AAA,17,1.8888888888888888,1.9543337202531257,2.2426470588235294,2.6666666666666665,0.9411764705882353,32.0,17.0,23.1974,['FTL']
IND305001AAC,IND306401AAB,15,1.8856209150326797,2.077611202829577,2.15625,2.6750000000000007,0.9901960784313726,32.0,17.0,23.9726,['FTL']
IND305001AAC,IND342602AAC,2,1.7583732057416268,1.814525834073048,2.040909090909091,2.3117647058823527,0.8,36.0,19.5,28.10145,['FTL']
IND305404AAA,IND305001AAC,1,1.7818181818181817,1.9524475524475524,2.5,3.04,0.75,37.0,21.0,23.18195,['FTL']
IND305404AAA,IND305601AAC,13,1.25,1.4854866765977208,1.7913533834586464,2.1331578947368426,0.6052631578947368,27.0,20.0,22.3343,['FTL']
IND305601AAC,IND305001AAC,18,1.9705882352941175,1.9904266012625145,2.274025974025974,2.6999999999999997,1.0,66.0,34.0,38.6585,['FTL']
IND305624AAA,IND305404AAA,8,1.3127705627705628,2.301101432783934,2.595238095238096,4.699999999999999,0.5833333333333334,42.0,41.0,27.8116,['FTL']
IND305802AAA,IND341512AAA,6,2.1059782608695654,2.197836855173812,2.4384615384615387,3.0725000000000002,0.9166666666666666,39.0,19.0,21.36455,['FTL']
IND305901AAA,IND305624AAA,1,1.8421052631578947,2.479941393913665,2.4130434782608696,4.057525083612041,1.0,35.0,19.0,27.7305,['FTL']
IND305901AAA,IND342602AAC,6,1.6047794117647058,1.9496476042872848,1.9017027863777094,3.0551470588235303,0.8333333333333334,29.0,19.0,26.105449999999998,['FTL']
IND306116AAA,IND306001AAA,3,1.75,2.2147257425418347,2.4615384615384617,3.03933588761175,1.0,46.0,27.0,33.755,['FTL']
IND306304AAB,IND311302AAA,1,1.9345238095238095,1.9345238095238095,2.0922619047619047,2.186904761904762,1.0,44.0,22.5,32.57275,['FTL']
IND306401AAB,IND302014AAA,17,1.6470588235294117,1.8997488905269426,2.1127450980392157,3.0,0.8935185185185185,28.0,17.0,24.2865,['FTL']
IND306401AAB,IND305001AAC,20,1.9090909090909087,2.7828015285768513,2.333333333333333,6.685714285714288,0.889589905362776,14.0,7.0,10.5477,['Carting']
IND306401AAB,IND342005AAD,18,1.7142857142857142,1.9205390318156916,1.9705882352941175,2.6545098039215693,0.9444444444444444,30.0,17.0,23.14495,['FTL']
IND306401AAB,IND343001AAA,5,1.5584415584415585,1.6320855108230663,1.7704545454545455,1.9633640552995397,0.85,35.0,25.5,26.562350000000002,['FTL']
IND306902AAA,IND306116AAA,1,1.5185185185185186,1.5185185185185186,1.5185185185185186,1.5185185185185186,1.0,41.0,27.0,30.8816,['FTL']
IND307001AAA,IND306902AAA,2,1.2826797385620914,1.7350898692810457,1.8854166666666665,2.779166666666667,0.5,22.5,12.5,17.56095,['FTL']
IND311001AAA,IND313324AAA,5,1.8461538461538465,1.873846153846154,1.9230769230769231,1.9692307692307693,1.0,120.0,65.0,89.73939999999999,['FTL']
IND311301AAA,IND305624AAA,6,4.85,5.073610374761691,6.842708333333333,9.762564102564104,1.0,62.5,17.0,23.60095,['FTL']
IND311302AAA,IND305624AAA,3,6.68235294117647,6.626281389748883,11.6,11.6,1.0,106.0,16.0,23.25505,['FTL']
IND312001AAA,IND311001AAA,13,1.5,1.514691526224034,1.643181818181818,1.7214285714285715,0.8717948717948718,28.0,20.0,22.4176,['FTL']
IND312001AAA,IND312601AAA,6,1.6875,2.2146761527729946,3.1666666666666665,3.816666666666667,0.6666666666666666,45.0,19.0,16.2864,['FTL']
IND312403AAA,IND312001AAA,9,1.4545454545454546,1.509769550742294,1.9446886446886449,2.4085714285714293,0.5925925925925926,42.0,21.0,26.0839,['FTL']
IND312601AAA,IND458664AAA,6,1.205128205128205,1.4913466381970317,1.775,2.6296296296296298,0.6363636363636364,40.0,39.0,35.1218,['FTL']
IND312605AAB,IND313001AAB,7,1.7777272727272728,2.0787988621674978,2.0625,3.1666666666666665,0.9285714285714286,52.0,28.0,30.3594,['FTL']
IND312605AAB,IND458001AAB,12,1.9703703703703703,2.8791203703703707,4.333333333333333,5.566666666666666,0.7916666666666666,31.0,16.5,17.516849999999998,['FTL']
IND313001AAB,IND306401AAB,17,1.9047619047619049,2.244952629840758,2.25,3.0500000000000007,0.9401709401709402,40.0,20.0,27.9788,['FTL']
IND313001AAB,IND311001AAA,1,1.9232954545454544,2.292634026601418,2.7700892857142856,3.262939958592132,1.0,52.0,21.5,28.44495,['FTL']
IND313001AAB,IND312001AAA,13,1.8,2.0475751950745895,2.25,3.152941176470588,0.9846153846153847,33.0,17.0,24.6297,['FTL']
IND313001AAB,IND327001AAB,8,2.1052631578947367,2.8117393385870586,2.7291666666666665,3.9444444444444446,0.9821428571428571,40.0,19.5,28.2547,['FTL']
IND313001AAB,IND382430AAB,14,1.8333333333333333,2.171807995667293,2.6130514705882355,3.6909722222222223,0.8857142857142857,37.0,19.0,26.66395,['FTL']
IND313324AAA,IND313001AAB,14,1.7058823529411764,1.8011322353927879,1.9375,2.65,0.7804878048780488,31.0,17.0,25.3973,['FTL']
IND321001AAA,IND301001AAB,3,1.5833333333333333,2.8124974226715818,2.3095238095238093,7.63457627118644,0.8666666666666667,37.0,22.0,24.9753,['FTL']
IND321001AAA,IND321401AAB,10,1.198051948051948,1.2334635671352423,1.3236607142857144,1.441304347826087,0.5,23.5,19.5,20.8861,['FTL']
IND321001AAB,IND321001AAA,6,1.3043478260869563,1.4188017598343687,1.4184782608695652,1.989130434782609,0.6666666666666666,21.0,15.5,16.582050000000002,['FTL']
IND321001AAB,IND321401AAB,2,1.1952380952380952,1.7230910185932675,2.376923076923077,2.815649867374005,0.3333333333333333,26.0,22.0,24.69945,['FTL']
IND321022AAA,IND121004AAB,9,2.0,2.975627688406392,3.402439024390244,6.0,0.92,17.0,7.0,9.9192,['Carting']
IND321408AAB,IND301001AAB,1,1.9761904761904763,2.6786920849420848,3.067084942084942,4.55926640926641,1.0,41.5,22.5,25.1118,['FTL']
IND321408AAB,IND321606AAA,4,2.1034482758620685,2.6222906403940884,3.0,4.949999999999999,0.75,25.0,16.5,19.1228,['FTL']
IND321606AAA,IND301001AAB,6,2.2183794466403164,3.262472336321441,5.102941176470588,6.491042780748663,1.0,49.5,23.0,25.4437,['FTL']
IND321606AAA,IND321001AAA,3,1.4100169779286928,1.536690865093769,1.5266963292547275,2.050055617352614,0.8333333333333334,38.5,30.0,34.27405,['FTL']
IND322001AAC,IND302014AAB,3,1.3541666666666665,1.5944829690808386,1.7678571428571428,2.914285714285714,0.7058823529411765,18.0,12.5,13.18825,['Carting']
IND322201AAA,IND302014AAB,2,1.625,2.5398088023088023,2.2125,3.514285714285716,0.7727272727272727,12.0,8.0,12.07525,['Carting']
IND322201AAA,IND303503AAA,12,1.6666666666666667,1.9927173804532297,2.0,3.0,0.9245283018867925,10.0,6.0,9.6799,['Carting']
IND322230AAA,IND322241AAA,14,1.6904761904761905,2.0581228115319026,1.9318181818181817,2.0875000000000004,0.8863636363636364,15.0,9.0,9.8063,['Carting']
IND322241AAA,IND322201AAA,15,1.8730158730158728,2.419307081807082,2.392361111111111,3.6,0.9230769230769231,11.0,7.0,9.92735,['Carting']
IND327001AAB,IND312605AAB,4,1.4558823529411766,1.4112400669356517,1.516304347826087,1.5815217391304348,0.9166666666666666,30.5,20.0,29.23335,['FTL']
IND328001AAA,IND000000ACB,1,1.3076923076923077,1.1332503504725728,1.4074074074074074,1.4955555555555555,0.5555555555555556,33.0,27.0,25.8112,['FTL']
IND328001AAA,IND282002AAD,7,2.111111111111111,2.621231644384319,4.3,4.538461538461538,0.8095238095238095,48.0,24.0,22.4721,['FTL']
IND328001AAA,IND474003AAA,6,1.4415584415584415,1.4844135704747,1.553030303030303,1.7884615384615385,0.7777777777777778,31.5,22.0,24.78255,['FTL']
IND331022A1B,IND331001A1C,1,3.25,2.8569703243616282,3.7202380952380953,4.002380952380952,0.6666666666666666,26.0,21.0,25.7246,['FTL']
IND331023AAA,IND331304AAA,3,1.1428571428571428,1.2265752765752767,1.2743506493506491,1.4368686868686869,0.3333333333333333,19.0,15.5,17.570899999999998,['FTL']
IND331304AAA,IND332001AAB,4,2.089572192513369,3.7014694885437924,5.556818181818182,8.216666666666667,0.7857142857142857,32.5,22.0,28.5411,['FTL']
IND331507AAA,IND302014AAA,3,1.8078817733990147,2.368410355667936,3.426315789473684,3.8793650793650793,0.875,44.0,21.0,29.232300000000002,['FTL']
IND331701AAA,IND125001AAA,2,2.071428571428571,3.12515815504946,5.211309523809524,6.241545893719807,0.6666666666666666,58.0,28.0,29.54605,['FTL']
IND332001AAB,IND333001AAA,3,1.25,1.2688578329882678,1.375,1.4428571428571428,0.5555555555555556,25.0,20.0,22.3819,['FTL']
IND332001AAB,IND333028AAA,2,1.3866995073891626,1.4379136652328182,1.6401515151515151,1.8458333333333332,0.625,34.0,25.0,27.63545,['FTL']
IND332001AAB,IND333031AAA,2,1.7023809523809526,2.022843171321432,2.2092391304347827,2.804999999999999,0.8,38.5,22.5,24.862250000000003,['FTL']
IND332001AAB,IND333042AAA,14,1.6181818181818182,3.143893782024695,2.340909090909091,9.38,0.9285714285714286,34.5,15.0,16.20095,['FTL']
IND332001AAB,IND334001AAB,10,1.5294117647058822,1.7538894802594494,1.6822916666666667,2.252777777777778,0.9666666666666667,25.0,16.0,23.27565,['FTL']
IND332001AAB,IND334001AAC,3,1.4838709677419355,1.5802595507380675,1.5941176470588236,1.953333333333334,0.9629629629629629,24.0,16.0,23.4334,['FTL']
IND332404AAA,IND332001AAB,12,1.41640866873065,2.0539428191297158,1.9375,3.0,0.8235294117647058,23.0,16.0,23.6199,['FTL']
IND332713AAA,IND332709AAA,6,1.7596153846153846,2.228169515669516,2.019230769230769,2.907692307692308,0.9166666666666666,38.0,27.5,28.65905,['FTL']
IND332713AAA,IND332715AAB,1,1.5365612648221345,1.5365612648221345,1.6091897233201582,1.6527667984189727,1.0,50.5,34.0,37.0627,['FTL']
IND333001AAA,IND333028AAA,3,1.411764705882353,2.278404044544647,1.5,4.4,0.6,41.0,34.0,31.7488,['FTL']
IND333028AAA,IND333502AAA,1,1.0637254901960784,1.0637254901960784,1.178921568627451,1.2480392156862745,0.5,27.0,23.0,20.384700000000002,['FTL']
IND333028AAA,IND333504AAA,1,1.4213362068965516,1.4213362068965516,1.5382543103448276,1.608405172413793,0.5,43.0,30.5,28.93815,['FTL']
IND333031AAA,IND331023AAA,5,3.146198830409357,3.3836445279866334,4.125,4.755357142857143,1.0,41.5,13.5,19.87445,['FTL']
IND333042AAA,IND333031AAA,13,1.4,1.4267268323744893,1.5591954022988506,1.7200000000000002,0.7948717948717948,36.0,27.0,29.314,['FTL']
IND333504AAA,IND332713AAA,2,1.7866666666666666,1.8410256410256411,1.9376923076923078,2.113538461538462,1.0,34.0,20.0,22.581400000000002,['FTL']
IND334001AAB,IND334803AAA,2,1.6176470588235294,1.8718876439464676,2.099264705882353,2.6527777777777777,1.0,27.5,16.5,24.25645,['FTL']
IND334001AAC,IND334803AAA,4,1.601010101010101,1.7207091834607315,1.7089783281733746,2.4130030959752324,0.8333333333333334,29.0,17.5,25.319200000000002,['FTL']
IND334001AAC,IND341001AAC,2,1.6360294117647058,1.6354656862745098,1.7012867647058822,1.7867647058823528,1.0,27.0,16.5,23.8872,['FTL']
IND334803AAA,IND341001AAC,3,1.6966911764705883,2.8204452614379085,2.55,5.4399999999999995,1.0,27.0,16.0,23.2827,['FTL']
IND335001AAA,IND125104AAA,10,1.5238095238095235,1.646558238058238,1.7214285714285713,2.005000000000001,0.9,34.0,23.0,24.8995,['FTL']
