hub_id,hub_name,state,in_degree,out_degree,in_strength,out_strength,betweenness_centrality,avg_outgoing_factor,avg_incoming_factor,avg_outgoing_sla_breach,in_wcc,betweenness_centrality_norm,avg_outgoing_factor_norm,avg_outgoing_sla_breach_norm,out_degree_norm,bottleneck_score,bottleneck_rank
IND244901AAB,Rampur_RoshnBgh_I (Uttar Pradesh),Uttar Pradesh,10,7,15.386586208072677,13.193979535298535,0.019865044671133533,1.8848542193283622,1.5386586208072677,0.8116496598639457,1,0.05711140086896842,0.16248743268671334,0.8116496590522959,0.1428571428542274,0.28495183466702534,843
IND452001AAC,Jalgaon_DC (Maharashtra),Maharashtra,2,2,4.178571428571429,4.061111111111111,1.1843079200592153e-05,2.0305555555555554,2.0892857142857144,0.94,1,3.404849346907436e-05,0.17504789270521617,0.9399999990599999,0.04081632652977926,0.2848963388934851,844
IND516269AAA,Rayachoti_Madnpali_D (Andhra Pradesh),Andhra Pradesh,1,1,1.6125,1.5,0.003854922279792746,1.5,1.6125,0.9821428571428571,1,0.011082784624183705,0.12931034481643877,0.9821428561607142,0.02040816326488963,0.284803499352486,845
IND757037AAA,Karanjia_Sarubali_D (Orissa),Orissa,3,2,5.436142234671646,4.006796536796537,0.001634344929681717,2.0033982683982683,1.8120474115572154,0.9351851851851851,1,0.004698692098732261,0.17270674726082427,0.9351851842499999,0.04081632652977926,0.28473997409172924,846
IND631501AAA,Kanchipuram_DC (Tamil Nadu),Tamil Nadu,1,2,2.0454545454545454,5.484126984126984,0.0005995558845299778,2.742063492063492,2.0454545454545454,0.875,1,0.0017237049818718895,0.2363847837781989,0.8749999991249999,0.04081632652977926,0.2845719414489218,847
IND466001AAA,Sehore_Mangalam_D (Madhya Pradesh),Madhya Pradesh,1,1,2.56,1.8333333333333333,0.0005980754996299037,1.8333333333333333,2.56,0.9655172413793104,1,0.0017194489201882552,0.1580459769978696,0.965517240413793,0.02040816326488963,0.284553835964715,848
IND845418AAB,Dhaka_PchpkrRD_D (Bihar),Bihar,2,2,4.1605998168498175,4.56404174573055,0.0,2.282020872865275,2.0802999084249088,0.9166666666666667,1,0.0,0.19672593729901283,0.91666666575,0.04081632652977926,0.2844705997417201,849
IND277303AAC,Sikandarpur_Central_D_3 (Uttar Pradesh),Uttar Pradesh,1,1,2.064583333333333,1.4472727272727273,1.1843079200592153e-05,1.4472727272727273,2.064583333333333,1.0,1,3.404849346907436e-05,0.12476489027137606,0.9999999989999999,0.02040816326488963,0.28426436378029163,850
IND503111AAC,Kamareddy_Devenply_I (Telangana),Telangana,3,3,4.275275689223058,4.58989898989899,0.007875647668393783,1.52996632996633,1.425091896407686,0.9363247863247862,1,0.022642248156934452,0.1318936491236583,0.9363247853884613,0.06122448979466889,0.2841630689521573,851
IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),Uttar Pradesh,8,3,16.154907373328427,4.648997493734336,0.0024134130585375044,1.5496658312447786,2.0193634216660534,0.956140350877193,1,0.006938489337948896,0.13359188199234368,0.9561403499210526,0.06122448979466889,0.2840452027158315,852
IND208019AAA,Kanpur_Rawatpur_D (Uttar Pradesh),Uttar Pradesh,1,1,3.4833333333333334,3.2222222222222223,0.0,3.2222222222222223,3.4833333333333334,0.8461538461538461,1,0.0,0.27777777775383145,0.8461538453076922,0.02040816326488963,0.2840441302551144,853
IND395010AAB,Surat_Brpc (Gujarat),Gujarat,0,1,0.0,1.4375,0.0,1.4375,0.0,1.0,1,0.0,0.12392241378242048,0.9999999989999999,0.02040816326488963,0.28404182768533853,854
IND246444AAB,Karnaprayag_Umalodge_D (Uttarakhand),Uttarakhand,1,1,1.2022727272727272,1.4090909090909092,0.0005995558845299778,1.4090909090909092,1.2022727272727272,1.0,1,0.0017237049818718895,0.12147335422150309,0.9999999989999999,0.02040816326488963,0.28403285953876434,855
IND212501AAA,Soraon_BypassRD_D (Uttar Pradesh),Uttar Pradesh,1,1,3.9,1.725,0.0005977906961220739,1.725,3.9,0.9722222222222222,1,0.0017186301187421052,0.1487068965389046,0.9722222212499999,0.02040816326488963,0.28389502447851933,856
IND581110AAE,Haveri_GuttalRD_D (Karnataka),Karnataka,2,2,3.5238095238095237,3.466666666666667,0.0005995558845299778,1.7333333333333334,1.7619047619047619,0.958494623655914,1,0.0017237049818718895,0.14942528734344035,0.9584946226974193,0.04081632652977926,0.283705723233337,857
IND600116AAB,Chennai_Porur_DPC (Tamil Nadu),Tamil Nadu,4,3,8.073489010989011,5.649362402303579,0.005659511472982976,1.8831208007678597,2.0183722527472527,0.912962962962963,1,0.01627092381653391,0.16233800005220014,0.9129629620499999,0.06122448979466889,0.2837037373305372,858
IND764001AAC,Jeypore_Kelasahi_D (Orissa),Orissa,2,1,4.431818181818182,2.0,0.0017933720883662218,2.0,2.215909090909091,0.9428571428571428,1,0.005155890356226316,0.172413793088585,0.9428571419142856,0.02040816326488963,0.2836835198651303,859
IND563116AAA,Bethamangala_FshryOFC_D (Karnataka),Karnataka,2,1,3.0972222222222223,1.832167832167832,0.0,1.832167832167832,1.5486111111111112,0.9642857142857143,1,0.0,0.15794550275947297,0.9642857133214285,0.02040816326488963,0.28361902850995885,860
IND503185AAA,Bodhan_SuryaDPP_D (Telangana),Telangana,1,1,1.7272727272727273,1.606060606060606,0.0023926461360915764,1.606060606060606,1.7272727272727273,0.9736842105263158,1,0.0068787850658337864,0.13845350051053038,0.9736842095526316,0.02040816326488963,0.28350322677856576,861
IND505325AAA,Metpally_GunjRDPP_D (Telangana),Telangana,1,1,1.0666666666666669,1.411764705882353,0.0,1.411764705882353,1.0666666666666669,1.0,1,0.0,0.12170385394488355,0.9999999989999999,0.02040816326488963,0.2834871877259543,862
IND508001AAA,Nalgonda_HydRoad_DC (Telangana),Telangana,2,1,3.611519607843137,1.6666666666666667,0.0048319763138415985,1.6666666666666667,1.8057598039215685,0.9571428571428572,1,0.013891785335382338,0.14367816090715418,0.9571428561857143,0.02040816326488963,0.2831286036303344,863
IND673592AAA,SultnBthry_Kollgpra_D (Kerala),Kerala,2,3,4.078235294117647,6.256756756756757,0.0016387860843819393,2.085585585585586,2.0391176470588235,0.9092182327476445,1,0.004711460283783165,0.1797918608108443,0.9092182318384262,0.06122448979466889,0.2830852077308421,864
IND508277AAB,Mothkur_Mainroad_D (Telangana),Telangana,1,1,1.0816666666666666,1.3846153846153846,0.0,1.3846153846153846,1.0816666666666666,1.0,1,0.0,0.11936339521517424,0.9999999989999999,0.02040816326488963,0.282902073043527,865
IND606003AAA,Virudhchlm_SelamRd_D (Tamil Nadu),Tamil Nadu,1,1,2.142857142857143,1.6666666666666667,0.0028304959289415245,1.6666666666666667,2.142857142857143,0.9642857142857143,1,0.008137589939108772,0.14367816090715418,0.9642857133214285,0.02040816326488963,0.2829003495255672,866
IND722101AAB,Bankura_NapitDPP_D (West Bengal),West Bengal,1,1,6.164864864864865,1.375,0.0,1.375,6.164864864864865,1.0,1,0.0,0.1185344827484022,0.9999999989999999,0.02040816326488963,0.282694844926834,867
IND610001AAA,Thiruvarur_Bypasrd_D (Tamil Nadu),Tamil Nadu,2,2,3.9375,3.6833333333333336,0.001198548095450709,1.8416666666666668,1.96875,0.9426470588235294,1,0.0034457894192149404,0.15876436780240538,0.9426470578808822,0.04081632652977926,0.28268133169701404,868
IND732123AAC,Chanchal_BargaDPP_D (West Bengal),West Bengal,3,1,5.247058823529412,1.3452380952380953,0.0006039970392301998,1.3452380952380953,1.7490196078431373,1.0,1,0.0017364731669227923,0.1159688013036316,0.9999999989999999,0.02040816326488963,0.2826611901740643,869
IND695614AAA,Kilimanoor_Krvnkuzy_D (Kerala),Kerala,1,1,1.5,1.2894736842105263,0.0016639526276831975,1.2894736842105263,1.5,1.0,1,0.004783813332404948,0.11116152449132455,0.9999999989999999,0.02040816326488963,0.2825259400289063,870
IND473331AAA,Ashokngr_Bypassrd_D (Madhya Pradesh),Madhya Pradesh,1,1,2.0238095238095237,2.027027027027027,0.0,2.027027027027027,2.0238095238095237,0.9428571428571428,1,0.0,0.17474370921140375,0.9428571419142856,0.02040816326488963,0.2824614372711558,871
IND332713AAA,NeemKaThana_War5DPP_D (Rajasthan),Rajasthan,1,2,1.7866666666666666,3.296176649437519,0.0012050333086602515,1.6480883247187594,1.7866666666666666,0.9583333333333333,1,0.003464434210478316,0.14207657970488646,0.9583333323749998,0.04081632652977926,0.2824374789731059,872
IND600016AAB,Chennai_Alandur_C (Tamil Nadu),Tamil Nadu,0,1,0.0,2.0,0.0,2.0,0.0,0.9444444444444444,0,0.0,0.172413793088585,0.9444444434999999,0.02040816326488963,0.28227578363687966,873
IND824101AAA,AurngbadBR_Mahindra_D (Bihar),Bihar,2,2,4.077540106951872,3.804348919054801,0.0005995558845299778,1.9021744595274006,2.038770053475936,0.9375,1,0.0017237049818718895,0.16398055684167415,0.9374999990624999,0.04081632652977926,0.2820958846991656,874
IND412210AAC,Shirur_Central_DPP_3 (Maharashtra),Maharashtra,1,1,1.736842105263158,1.346969696969697,0.0,1.346969696969697,1.736842105263158,1.0,1,0.0,0.1161180773149637,0.9999999989999999,0.02040816326488963,0.28209074356847436,875
IND535558AAA,Bobbili_ColegRd_D (Andhra Pradesh),Andhra Pradesh,1,1,2.1333333333333333,1.619047619047619,0.0011961509992598075,1.619047619047619,2.1333333333333333,0.9714285714285714,1,0.0034388978403765104,0.1395730705955212,0.9714285704571428,0.02040816326488963,0.28201524899703123,876
IND147001AAD,Patiala_GainMrkt_L (Punjab),Punjab,2,3,3.638888888888889,5.231828316610925,0.0017942264988897111,1.7439427722036418,1.8194444444444444,0.9333333333333332,1,0.005158346760564765,0.15033989414252602,0.9333333323999998,0.06122448979466889,0.2819074014710295,877
IND110077AAA,Delhi_Palam (Delhi),Delhi,0,1,0.0,1.3333333333333333,0.0,1.3333333333333333,0.0,1.0,1,0.0,0.11494252872572334,0.9999999989999999,0.02040816326488963,0.28179685642116425,878
IND388220AAA,Umreth_Dakor_DC (Gujarat),Gujarat,2,1,3.5555555555555554,1.818181818181818,0.0016358253145817912,1.818181818181818,1.7777777777777777,0.9512195121951219,1,0.004702948160415896,0.15673981189871364,0.9512195112439024,0.02040816326488963,0.281697087131533,879
IND400701AAA,Mumbai_Ghansoli_DC (Maharashtra),Maharashtra,1,2,3.25,5.333333333333333,0.0011976313841598814,2.6666666666666665,3.25,0.8673469387755102,1,0.0034431539020601445,0.2298850574514467,0.8673469379081632,0.04081632652977926,0.2816355516850904,880
IND458990AAA,Sitamau_Central_DPP_1 (Madhya Pradesh),Madhya Pradesh,1,1,1.6666666666666665,1.7096153846153845,0.0,1.7096153846153845,1.6666666666666665,0.9666666666666667,1,0.0,0.1473806365920693,0.9666666656999999,0.02040816326488963,0.28157305006275074,881
IND733202AAB,Islampure_ShbdnDPP_D (West Bengal),West Bengal,1,1,1.6666666666666667,1.3225806451612905,0.0,1.3225806451612905,1.6666666666666667,1.0,0,0.0,0.11401557284890301,0.9999999989999999,0.02040816326488963,0.28156511745195917,882
IND110064AAA,Delhi_Mayapuri_PC (Delhi),Delhi,2,3,6.76875,6.987179487179487,0.0011991117690599556,2.3290598290598292,3.384375,0.883572567783094,1,0.003447409963743779,0.2007810197292283,0.8835725668995213,0.06122448979466889,0.2814786636136981,883
IND121102AAA,Palwal (Haryana),Haryana,1,1,1.8166666666666667,2.0,0.0,2.0,1.8166666666666667,0.9411764705882353,1,0.0,0.172413793088585,0.9411764696470587,0.02040816326488963,0.2814587901736444,884
